agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	02449885	BLUE SPRINGS TRIBUTARY NEAR BLOUNTSVILLE, AL.	ST	34.07843095	-86.611659	U	NAD83				03160109
USGS	02449900	BLUE SPRINGS CREEK NEAR HANCEVILLE AL	ST	34.05898718	-86.68499499	U	NAD83				03160109
USGS	02449910	EIGHTMILE CREEK NEAR VINEMONT AL	ST	34.2614859	-86.7891669	U	NAD83				03160109
USGS	02449920	CULLMAN WATER SUPPLY-EIGHT MILE CREEK	ST	34.18398706	-86.811667	U	NAD83				03160109
USGS	02449922	EIGHTMILE CREEK NR CULLMAN, ALA	ST	34.19009808	-86.809167	U	NAD83				03160109
USGS	02449924	UNNAMED BRANCH (WOLF C) NR CULLMAN, ALA	ST	34.18982088	-86.8594464	U	NAD83				03160109
USGS	02449925	EIGHT MILE CREEK AT U.S. HWY 278 NR CULLMAN, ALA	ST	34.18120925	-86.806389	U	NAD83				03160109
USGS	02449940	BROGLEN RIVER NEAR CULLMAN AL	ST	34.1448203	-86.7688875	U	NAD83				03160109
USGS	02449950	BROGLEN RIVER NEAR HANCEVILLE AL	ST	34.0825984	-86.73888609	U	NAD83				03160109
USGS	02449965	MULBERRY FORK NR HANCEVILLE, ALA	ST	34.05398737	-86.7061069	U	NAD83				03160109
USGS	02450000	MULBERRY FORK NEAR GARDEN CITY, AL.	ST	34.01204356	-86.73666329	U	NAD83	 380.54	.01	NGVD29	03160109
USGS	02450100	BLOUNT SPRING (SULPHER SPRING) AT BLOUNT SPRINGS	ST	33.9301004	-86.7933302	U	NAD83				03160109
USGS	02450135	MULBERRY FORK NR BLOUNT SPRINGS, ALA	ST	33.94398975	-86.8383316	U	NAD83				03160109
USGS	02450160	MARRIOTT C AT BLACK BOTTOM NR BLOUNT SPRINGS AL	ST	33.94815666	-86.8602767	U	NAD83				03160109
USGS	02450180	MULBERRY FORK NEAR ARKADELPHIA, AL.	ST	33.87204689	-86.9222211	U	NAD83	 270.23	.01	NGVD29	03160109
USGS	02450200	DORSEY CREEK NEAR ARKADELPHIA AL	ST	33.9528806	-87.0038916	U	NAD83	 430.00	.01	NGVD29	03160109
USGS	02450215	DORSEY CREEK BELOW ARKADELPHIA AL	ST	33.8945474	-86.9775007	U	NAD83				03160109
USGS	02450240	HUBBARD CREEK NEAR ASHRIDGE	ST	34.3075984	-87.5033556	U	NAD83				03160110
USGS	02450250	SIPSEY FORK NEAR GRAYSON AL	ST	34.28537757	-87.3989084	U	NAD83	 540.00	.01	NGVD29	03160110
USGS	02450285	NORTH FORK OF CANEY CREEK NEAR ASHRIDGE	ST	34.2631557	-87.419464	U	NAD83				03160110
USGS	02450300	SIPSEY FORK NEAR ANTIOCH CHURCH AL	ST	34.22787914	-87.37223999	U	NAD83				03160110
USGS	02450330	CURTIS MILL CREEK NR DOUBLE SPRINGS, ALA	ST	34.16982446	-87.4033504	U	NAD83				03160110
USGS	02450400	WEST FORK SIPSEY FORK NEAR DOUBLE SPRINGS AL	ST	34.14399215	-87.3150144	U	NAD83				03160110
USGS	02450440	COLLIER CREEK NEAR GRAYSON	ST	34.26037934	-87.2827942	U	NAD83				03160110
USGS	02450450	BRUSHY CREEK NEAR MORELAND AL	ST	34.25287986	-87.2472377	U	NAD83				03160110
USGS	02450500	SIPSEY FORK NEAR FALLS CITY AL	ST	34.0520493	-87.2669554	U	NAD83	 360.00	.01	NGVD29	03160110
USGS	02450585	PUMPHOUSE CREEK AT HALEYVILLE, ALA	ST	34.22454376	-87.6000237	U	NAD83				03160110
USGS	02450600	CLEAR CREEK NEAR NATURAL BRIDGE AL	ST	34.1470466	-87.4925185	U	NAD83				03160110
USGS	02450620	LITTLE CLEAR CREEK NEAR DOUBLE SPRINGS AL	ST	34.1306577	-87.5333527	U	NAD83				03160110
USGS	02450800	CLEAR CREEK NEAR DOUBLE SPRINGS AL	ST	34.125103	-87.4305721	U	NAD83				03160110
USGS	02450825	CLEAR C AT NEW HOPE CHURCH NR POPLAR SPRINGS, AL.	ST	34.08121506	-87.422793	U	NAD83				03160110
USGS	02450850	CLEAR CREEK NEAR POPLAR SPRINGS AL	ST	34.05288239	-87.3861249	U	NAD83				03160110
USGS	02451000	CLEAR CREEK AT FALLS CITY AL	ST	34.03482728	-87.3000113	U	NAD83	 460.00	.01	NGVD29	03160110
USGS	02451001	SIPSEY FORK & CLEAR CREEK IN AL (COMPUTED)	ST	34.02732738	-87.2447321	U	NAD83				03160110
USGS	02451500	SIPSEY FORK NEAR ARLEY AL	ST	33.99010517	-87.2091748	U	NAD83				03160110
USGS	02451535	BLEVINS CREEK NEAR JONES CHAPEL AL	ST	34.21260097	-87.0902875	U	NAD83				03160110
USGS	02451538	ROCK CREEK AT ADDISON AL	ST	34.19037966	-87.1480666	U	NAD83				03160110
USGS	02451540	BRUSHY ROCK (EAST FORK) NR ADDISON, ALA	ST	34.15899138	-87.1663998	U	NAD83				03160110
USGS	02451550	JAYBIRD CREEK NEAR WEST POINT AL	ST	34.2523217	-86.9983409	U	NAD83				03160110
USGS	02451580	CROOKED CREEK NEAR LOGAN AL	ST	34.11621284	-87.0530625	U	NAD83				03160110
USGS	02451725	KILPATRICK CREEK NR CULLMAN, ALA	ST	34.21343198	-86.8811141	U	NAD83				03160110
USGS	02451730	RYAN CREEK NR BALDWIN, ALA	ST	34.17287698	-86.891114	U	NAD83				03160110
USGS	02451740	CULLMAN ARMY RESERVE SITE (RYAN CREEK TRIB)	ST	34.1342658	-86.85222339	U	NAD83				03160110
USGS	02451750	VEST CREEK NEAR BALDWIN AL	ST	34.19843274	-86.9341713	U	NAD83	 798.00	.01	NGVD29	03160110
USGS	02451770	RYAN CREEK NEAR CULLMAN AL	ST	34.12121097	-86.8991691	U	NAD83				03160110
USGS	02451920	RYAN CREEK NR WHEAT, ALA	ST	34.03065837	-87.058061	U	NAD83				03160110
USGS	02451950	SIPSEY FORK AT LEWIS SMITH DAM NR JASPER, AL.	ST	33.94149316	-87.105838	U	NAD83				03160110
USGS	02451952	SIPSEY FORK BELOW LEWIS SMITH DAM NR JASPER AL	ST	33.94038206	-87.1058379	U	NAD83				03160110
USGS	02452000	SIPSEY FORK NEAR JASPER AL	ST	33.91121534	-87.0833368	U	NAD83	 253.77	.01	NGVD29	03160110
USGS	02452495	LEETH CREEK NEAR SIPSEY AL	ST	33.88177075	-87.0552799	U	NAD83				03160110
USGS	02452500	SIPSEY FORK NEAR SIPSEY AL	ST	33.8706599	-87.0677799	U	NAD83	 245.77	.01	NGVD29	03160110
USGS	02452505	SIPSEY FORK AT SIPSEY, ALA	ST	33.82121589	-87.0702788	U	NAD83				03160110
USGS	02452540	MATHIS CREEK NEAR SUMITON AL	ST	33.7920499	-87.1022232	U	NAD83				03160109
USGS	02452600	BLACKWATER CREEK AT ASHBANK AL	ST	34.01204977	-87.5039043	U	NAD83				03160109
USGS	02452660	SPLUNGE CREEK AT ASHBANK AL	ST	34.0167719	-87.4833484	U	NAD83				03160109
USGS	02452680	BROWNS CREEK AT STONE CHURCH AL	ST	34.08315915	-87.505295	U	NAD83				03160109
USGS	02452700	BROWNS CREEK NEAR ASHBANK AL	ST	34.0139942	-87.4611256	U	NAD83				03160109
USGS	02452701	BLACKWATER CREEK NEAR NAUVOO AL	ST	34.0084388	-87.459181	U	NAD83				03160109
USGS	02452815	BLACKWATER CREEK NEAR SARAGOSSA AL	ST	33.91844019	-87.3766765	U	NAD83				03160109
USGS	02452900	TRIBUTARY TO SPRING CREEK NEAR MANCHESTER AL	ST	33.94316186	-87.3102869	U	NAD83				03160109
USGS	02453000	BLACKWATER CREEK NEAR MANCHESTER AL	ST	33.90843985	-87.2569514	U	NAD83	 401.04	.01	NGVD29	03160109
USGS	02453020	BLACKWATER CREEK NEAR JASPER AL	ST	33.8848277	-87.16139329	U	NAD83				03160109
USGS	02453050	MULBERRY FORK AT US 78 NR CORDOVA, ALA	ST	33.80705034	-87.1402798	S	NAD83				03160109
USGS	02453382	CANE CREEK NEAR JASPER AL	ST	33.80010777	-87.2763933	U	NAD83				03160109
USGS	02453384	CANE CREEK AT CAMERON AL	ST	33.7984411	-87.2763933	U	NAD83				03160109
USGS	02453388	TOWN CREEK AT JASPER, ALA	ST	33.8312185	-87.2750052	U	NAD83				03160109
USGS	02453390	TOWN CREEK AT 26TH ST AT JASPER, AL.	ST	33.8248297	-87.275005	U	NAD83				03160109
USGS	02453391	UNNAMED CREEK AT FLORIDA AVE AT JASPER, AL.	ST	33.8220519	-87.2688938	U	NAD83				03160109
USGS	02453392	TOWN CREEK NR CAMERON, ALA	ST	33.80149656	-87.2672265	U	NAD83				03160109
USGS	02453395	CANE CREEK BELOW JASPER, ALA	ST	33.78260747	-87.2336142	U	NAD83				03160109
USGS	02453400	FLAT BRANCH NEAR JASPER AL	ST	33.78982958	-87.2305588	U	NAD83				03160109
USGS	02453420	BULBARN CREEK NR CORDOVA, ALA	ST	33.76482996	-87.2400028	U	NAD83				03160109
USGS	02453435	SPOKAGE CREEK NR CORDOVA, ALA	ST	33.78455154	-87.2088916	U	NAD83				03160109
USGS	02453450	CANE CREEK NR CORDOVA, ALA	ST	33.7703847	-87.1894465	U	NAD83				03160109
USGS	02453499	JASPER WATER SUPPLY-MULBERRY FORK	ST	33.7581623	-87.1702791	U	NAD83				03160109
USGS	02453500	MULBERRY FORK AT CORDOVA AL	ST	33.75760677	-87.1702791	U	NAD83	 243.60	.01	NGVD29	03160109
USGS	02453700	MULBERRY FORK NEAR HIGHLEVEL AL	ST	33.6626077	-87.1763889	U	NAD83				03160109
USGS	02453710	MULBERRY FORK AT GORGAS STEAM PLANT	ST	33.6445526	-87.1972223	U	NAD83				03160109
USGS	02453711	MULBERRY FORK BELOW GORGAS STEAM PLANT	ST	33.64399716	-87.2041669	U	NAD83				03160109
USGS	02453810	UNNAMED TRIBUTARY TO LOST CREEK NR CARBON HILL, AL	ST	33.87510707	-87.5875142	U	NAD83	 500.00	.01	NGVD29	03160109
USGS	02453811	UNNAMED TRIB TO LOST CR TRIB NR ELDRIDGE, AL.	ST	33.87455145	-87.5936256	U	NAD83	 510.00	.01	NGVD29	03160109
USGS	02453815	UNNAMED TRIBUTARY TO LOST CREEK NEAR HOWARD, AL.	ST	33.8914957	-87.5800145	U	NAD83	 450.00	.01	NGVD29	03160109
USGS	02453835	TRINITY CREEK NEAR CARBON HILL AL	ST	33.90149585	-87.5539027	U	NAD83				03160109
USGS	02453836	ALLEN CREEK NEAR HOWARD AL	ST	33.8681631	-87.5605686	U	NAD83				03160109
USGS	02453837	TRIBUTARY TO CRANFORD CREEK NEAR HOWARD AL	ST	33.863719	-87.54029	U	NAD83				03160109
USGS	0245383750	CRANFORD CREEK NEAR CARBON HILL, AL.	ST	33.87399685	-87.5202895	U	NAD83	 415.00	.01	NGVD29	03160109
USGS	02453838	LOST CREEK NR CARBON HILL, ALA	ST	33.88205193	-87.5439018	U	NAD83				03160109
USGS	02453839	LOST CREEK EAST OF CARBON HILL AL	ST	33.88733016	-87.4977892	U	NAD83				03160109
USGS	02453840	MILL CREEK NEAR CARBON HILL AL	ST	33.91649617	-87.5058459	U	NAD83				03160109
USGS	02453895	LOST CREEK BELOW CARBON HILL AL	ST	33.88121899	-87.4636216	U	NAD83				03160109
USGS	02453900	CHEATHAM CREEK NEAR CARBON HILL, AL	ST	33.8914965	-87.4497328	U	NAD83	 390.00	.01	NGVD29	03160109
USGS	02453927	LOST CREEK NR TOWNLEY, ALA	ST	33.8526083	-87.4463982	U	NAD83				03160109
USGS	02453928	WEST FORK LOST CREEK NEAR TOWNLEY AL	ST	33.84121969	-87.456398	U	NAD83				03160109
USGS	02453930	LOST CREEK AT HOLLY GROVE AL	ST	33.8414972	-87.4222307	U	NAD83				03160109
USGS	02453950	LOST CREEK NEAR JASPER AL	ST	33.815664	-87.3838958	U	NAD83				03160109
USGS	02454000	LOST CREEK NEAR OAKMAN AL	ST	33.76399789	-87.3583383	U	NAD83	 280.00	.01	NGVD29	03160109
USGS	02454050	LOST CREEK ABOVE OAKMAN, ALA	ST	33.73594268	-87.3597266	U	NAD83				03160109
USGS	02454055	LOST CREEK ABOVE PARRISH, AL.	ST	33.7417756	-87.3269483	U	NAD83				03160109
USGS	02454060	LOST CREEK NR PARRISH, ALA	ST	33.7184422	-87.302503	U	NAD83				03160109
USGS	02454065	UNNAMED CREEK NEAR OAKMAN AL	ST	33.7370546	-87.4361169	U	NAD83				03160109
USGS	02454072	BLACK BRANCH NEAR OAKMAN AL	ST	33.73816549	-87.4152832	U	NAD83				03160109
USGS	02454080	CANE CREEK AT STATE HWY 18 AT OAKMAN, AL	ST	33.7092766	-87.3905601	S	NAD83				03160109
USGS	02454085	UNNAMED TRIBUTARY TO CANE CREEK NR PARRISH AL	ST	33.7053872	-87.3430592	U	NAD83				03160109
USGS	02454095	CANE CREEK NEAR PARRISH AL	ST	33.68760928	-87.3138917	U	NAD83				03160109
USGS	02454140	WOLF CREEK NEAR HOWARD AL	ST	33.82510868	-87.5419555	U	NAD83				03160109
USGS	02454150	WOLF CREEK NEAR TOWNLEY, AL.	ST	33.79872043	-87.5333433	U	NAD83	 415	  1	NGVD29	03160109
USGS	02454155	WOLF CREEK AT ALA HWY 102 NEAR TOWNLEY AL	ST	33.7892763	-87.5222314	U	NAD83				03160109
USGS	02454160	JESS CREEK AT ALA HWY 102 NEAR TOWNLEY, AL.	ST	33.7987208	-87.4933418	U	NAD83	 375	  1	NGVD29	03160109
USGS	02454169	PENDLEY CREEK NEAR PEA RIDGE, AL.	ST	33.7489992	-87.5322306	U	NAD83	 405	  1	NGVD29	03160109
USGS	02454170	SOUTH FORK THORNTON BRANCH NEAR PEA RIDGE AL	ST	33.73372156	-87.540564	U	NAD83				03160109
USGS	02454171	THORNTON BRANCH AB PENDLEY CREEK NR PENDLEY AL	ST	33.7326081	-87.77196199	U	NAD83				03160109
USGS	02454173	PENDLEY CREEK NEAR CORONA, AL.	ST	33.73316645	-87.502507	U	NAD83	 345	  1	NGVD29	03160109
USGS	02454175	WOLF CREEK AT CORONA AL	ST	33.70955539	-87.4775061	U	NAD83				03160109
USGS	02454185	BLUE WATER CREEK NEAR BERRY AL	ST	33.6667783	-87.4969504	U	NAD83				03160109
USGS	02454188	LITTLE BLUE WATER CREEK NEAR CORONA, AL.	ST	33.6465002	-87.4494492	U	NAD83	 355.00	.01	NGVD29	03160109
USGS	02454190	UNNAMED TRIB TO BLUE WATER CREEK NR OAKMAN AL	ST	33.66288859	-87.4227823	U	NAD83				03160109
USGS	02454195	UNNAMED TRIB TO WOLF CREEK NEAR ENOE AL	ST	33.67733255	-87.395282	U	NAD83				03160109
USGS	02454200	WOLF CREEK NEAR OAKMAN AL	ST	33.6723325	-87.387504	U	NAD83	 270.00	.01	NGVD29	03160109
USGS	02454243	INDIAN CREEK NEAR OAKMAN, AL.	ST	33.62399936	-87.363614	U	NAD83	 290.00	.01	NGVD29	03160109
USGS	02454250	LOST CREEK NEAR GOODSPRING AL	ST	33.63427566	-87.2519454	U	NAD83				03160109
USGS	02454353	LOCUST FORK (HEAD SPRING) NR ONEONTA, ALA	ST	33.93398699	-86.3733158	U	NAD83				03160111
USGS	02454355	LOCUST FK NR FERGUSON CROSS ROAD AL	ST	33.96815329	-86.3438705	U	NAD83				03160111
USGS	02454357	LOCUST FK NR ALTOONA AL	ST	34.03510507	-87.2880666	U	NAD83				03160111
USGS	02454400	LOCUST FORK AT WALNUT GROVE AL	ST	34.0573189	-86.2922022	U	NAD83				03160111
USGS	02454410	LOCUST FORK BELOW WALNUT GROVE, AL.	ST	34.08426299	-86.272757	U	NAD83				03160111
USGS	02454460	LOCUST FORK AT SNEAD, AL.	ST	34.1114851	-86.362205	U	NAD83				03160111
USGS	02454500	LOCUST FORK BELOW SNEAD, AL.	ST	34.13454047	-86.3866505	U	NAD83	 702.94	.01	NGVD29	03160111
USGS	02454515	SLAB CREEK AT BOAZ, AL.	ST	34.21231676	-86.182477	U	NAD83				03160111
USGS	02454520	SLAB CREEK NR NEEDMORE, AL.	ST	34.21398355	-86.2341449	U	NAD83				03160111
USGS	02454535	SLAB CREEK BELOW HORTON, ALA	ST	34.2184282	-86.3174813	U	NAD83				03160111
USGS	02454550	SLAB CREEK NEAR NIXON CHAPEL, AL.	ST	34.18287326	-86.3810949	U	NAD83				03160111
USGS	02454700	LOCUST FORK AT STRACENER BRIDGE NR CLARENCE, AL.	ST	34.1145408	-86.4388747	U	NAD83				03160111
USGS	02454850	WHIPPOORWILL CREEK NEAR WYNNVILLE, AL.	ST	34.1059297	-86.4033178	U	NAD83				03160111
USGS	02454990	GRAVES CREEK NEAR BLOUNTSVILLE, AL.	ST	34.05731974	-86.5652682	U	NAD83				03160111
USGS	02454995	GRAVES CREEK BELOW BLOUNTSVILLE, AL.	ST	34.04509769	-86.571935	S	NAD83				03160111
USGS	02455000	LOCUST FORK NEAR CLEVELAND, AL.	ST	34.02454235	-86.5741573	U	NAD83	 536.94	.01	NGVD29	03160111
USGS	02455040	LOCUST FORK AT ST HWY 160 NR CLEVELAND, AL.	ST	33.98037637	-86.61554729	U	NAD83				03160111
USGS	02455185	BLACKBURN FORK LITTLE WARRIOR R NR HOLLY SPRINGS	ST	33.8606544	-86.4458178	U	NAD83				03160111
USGS	02455200	BIRMINGHAM INLAND LAKE WITHDRAWAL	ST	33.83621054	-86.54998759	U	NAD83				03160111
USGS	02455204	BLACKBURN FORK NEAR REMLAP, AL.	ST	33.8564882	-86.5630438	U	NAD83				03160111
USGS	02455210	WALKER SPRING CREEK NEAR ALLGOOD, AL.	ST	33.87093258	-86.5699887	U	NAD83				03160111
USGS	02455215	HENDRICK MILL BRANCH NEAR LOCUST FORK, AL	ST	33.8762103	-86.56887759	U	NAD83				03160111
USGS	02455220	BLACKBURN FORK NEAR HENDRICK MILL, AL.	ST	33.87982145	-86.58054469	U	NAD83				03160111
USGS	02455240	CALVERT PRONG CREEK ABOVE ONEONTA, AL.	ST	33.98565326	-86.4422076	U	NAD83				03160111
USGS	02455242	TRIB TO HALES CREEK (MAYNOR SPRING) NR ALTOONA,	ST	34.0081529	-86.35498229	U	NAD83				03160111
USGS	02455243	CALVERT PRONG CREEK BELOW ONEONTA, AL.	ST	34.0075975	-86.4485969	U	NAD83				03160111
USGS	02455247	CALVERT PRONG CREEK BEL JONES CR NR ONEONTA, AL.	ST	34.0153752	-86.4691533	U	NAD83				03160111
USGS	02455250	CALVERT PRONG CREEK NEAR ONEONTA, AL.	ST	33.9853756	-86.5088768	U	NAD83				03160111
USGS	02455257	GIBSON SPRING CREEK NEAR ALLGOOD, AL	ST	33.9150985	-86.5158207	U	NAD83				03160111
USGS	02455260	CLEAR BRANCH (ALLGOOD SPRING) NR ALLGOOD, ALA	ST	33.90593196	-86.5199874	U	NAD83				03160111
USGS	02455265	CALVERT PRONG AT GORDONS DAM NEAR CLEVELAND, AL.	ST	33.94370965	-86.5586003	U	NAD83				03160111
USGS	02455270	CALVERT PRONG NEAR LOCUST FORK, AL.	ST	33.93482099	-86.5824899	U	NAD83				03160111
USGS	02455280	LITTLE WARRIOR RIVER NEAR LOCUST FORK, AL.	ST	33.92009906	-86.6080462	U	NAD83				03160111
USGS	02455300	LOCUST FORK NEAR LOCUST FORK, AL.	ST	33.945377	-86.6677709	U	NAD83				03160111
USGS	02455325	SUGAR CREEK AT ST HWY 160 NR NECTAR, AL.	ST	33.9381549	-86.6816601	U	NAD83				03160111
USGS	02455360	PANNELL CREEK AT ST HWY 160 NR NECTAR, AL.	ST	33.91676639	-86.7097163	U	NAD83				03160111
USGS	02455380	HALLMARK CREEK NEAR LOCUST FORK, AL.	ST	33.894544	-86.6566586	U	NAD83				03160111
USGS	02455400	LOCUST FORK AT BLALOCK BRIDGE NR WALLSTOWN, AL.	ST	33.88871097	-86.6952709	U	NAD83				03160111
USGS	02455402	UNNAMED CREEK ABOVE HAYDEN LANDFILL NR HAYDEN, AL.	ST	33.89232218	-86.716105	U	NAD83				03160111
USGS	02455404	UNNAMED CREEK BELOW HAYDEN LANDFILL NR HAYDEN, AL.	ST	33.8909332	-86.7049935	U	NAD83				03160111
USGS	02455410	WHITES CREEK ABOVE LIT SHENAN COMM NR ADVILLE, AL.	ST	33.87148877	-86.67610329	U	NAD83				03160111
USGS	02455412	WHITES CREEK BELOW LIT SHENAND COMM NR ADVILLE, AL	ST	33.87732219	-86.69749299	U	NAD83				03160111
USGS	02455425	HAYES CREEK NEAR HAYDEN, AL.	ST	33.88760009	-86.7308276	U	NAD83				03160111
USGS	02455450	KELLY CREEK BELOW PROPOS LANDFILL NR TRAFFORD, AL.	ST	33.8462115	-86.7277712	U	NAD83				03160111
USGS	02455470	LONGS BRANCH AT ST HWY 79 NR SELFVILLE, AL.	ST	33.82371134	-86.66832449	U	NAD83				03160111
USGS	02455475	LONGS BRANCH AT COUNTY ROAD NEAR TRAFFORD, AL.	ST	33.8428782	-86.7272156	U	NAD83				03160111
USGS	02455500	LOCUST FORK AT TRAFFORD, AL.	ST	33.8303785	-86.7558273	U	NAD83	 309.12	.01	NGVD29	03160111
USGS	02455780	GURLEY CREEK (VILLAGE SPRING) NR VILLAGE SPRING	ST	33.77176716	-86.63971169	U	NAD83				03160111
USGS	02455785	GURLEY CREEK BELOW TRAFFORD, ALA	ST	33.80704505	-86.71027	U	NAD83				03160111
USGS	02455790	SELF CREEK AT BRADFORD, ALA	ST	33.74760107	-86.703602	U	NAD83				03160111
USGS	02455795	SELF CREEK NR BRADFORD, ALA	ST	33.76926774	-86.74027019	U	NAD83				03160111
USGS	02455800	GURLEY CREEK NR TRAFFORD, ALA	ST	33.8026009	-86.753049	U	NAD83				03160111
USGS	02455900	LOCUST FORK AT WARRIOR, ALABAMA	ST	33.80843478	-86.8011058	S	NAD83				03160111
USGS	02455955	LOCUST FORK OF BL WARRIOR R NR WARRIOR, ALA	ST	33.7842685	-86.8188835	U	NAD83				03160111
USGS	02455972	TURKEY CREEK ABOVE PINSON	ST	33.69954617	-86.6763784	U	NAD83				03160111
USGS	02455973	TRIB(SWEENEY HOLLOW RD)TO TURKEY CR AT PINSON	ST	33.6792687	-86.6722114	S	NAD83				03160111
USGS	02455974	TRIB(DS OF BRUMBELOE DR) TO TURKEY CR AT PINSON	ST	33.67787989	-86.68248939	S	NAD83				03160111
USGS	02455975	TURKEY CREEK AT OLD BEDFORD ROAD NR PINSON, ALA	ST	33.7017684	-86.6880454	S	NAD83				03160111
USGS	02455980	TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL	ST	33.71121273	-86.6961013	U	NAD83	 501.69	.01	NGVD29	03160111
USGS	02455990	TURKEY CREEK NR MORRIS, ALA	ST	33.73649096	-86.7991599	U	NAD83				03160111
USGS	02456000	TURKEY CREEK AT MORRIS AL	ST	33.74037995	-86.8124936	U	NAD83	 345.18	.01	NGVD29	03160111
USGS	02456025	TURKEY CREEK BELOW KIMBERLY, ALA	ST	33.75982436	-86.8269388	U	NAD83				03160111
USGS	02456041	TRIBUTARY TO TURKEY CREEK WEST OF MORRIS AL	ST	33.74760236	-86.8361054	U	NAD83				03160111
USGS	02456045	TRIB TO TURKEY CREEK DOWNSTREAM FROM MORRIS AL	ST	33.7559355	-86.8266609	U	NAD83				03160111
USGS	02456050	TURKEY CREEK UPSTEAM FROM KIMBERLY AL	ST	33.758991	-86.8269387	U	NAD83				03160111
USGS	02456055	TRIBUTARY TO TURKEY CREEK NEAR KIMBERLY AL	ST	33.75954665	-86.8322167	U	NAD83				03160111
USGS	02456300	CROOKED CREEK AT HEADWATERS AT MT. OLIVE	ST	33.67399238	-86.84638229	U	NAD83				03160111
USGS	02456303	Crooked Creek Trib at I-65 near Morris, AL.	ST	33.706214	-86.8352714	U	NAD83				03160111
USGS	02456305	CROOKED CREEK ABOVE MORRIS, AL.	ST	33.70788096	-86.8597165	U	NAD83				03160111
USGS	02456310	CROOKED CREEK NEAR MT OLIVE AL	ST	33.72815854	-86.86638359	U	NAD83				03160111
USGS	02456320	TRIBUTARY TO CROOKED CREEK NEAR MT OLIVE AL	ST	33.72871407	-86.8649947	U	NAD83				03160111
USGS	02456322	CROOKED CREEK DOWNSTREAM FROM MT OLIVE AL	ST	33.72926964	-86.86666139	U	NAD83				03160111
USGS	02456327	TRIBUTARY TO CROOKED CREEK NEAR MORRIS AL	ST	33.73260299	-86.8719393	U	NAD83				03160111
USGS	02456330	CROOKED CREEK NEAR MORRIS, AL.	ST	33.73621399	-86.8666615	U	NAD83	 320.00	.01	NGVD29	03160111
USGS	02456500	LOCUST FORK AT SAYRE, AL.	ST	33.7098268	-86.9833305	U	NAD83	 258.64	.01	NGVD29	03160111
USGS	02456900	FIVEMILE CREEK AT FIVEMILE ROAD NEAR HUFFMAN AL	ST	33.60815888	-86.6999889	S	NAD83				03160111
USGS	02456975	FIVE MILE CREEK NR KETONA, ALA	ST	33.6064923	-86.7324897	U	NAD83				03160111
USGS	02456980	FIVEMILE CREEK AT LAWSON ROAD NR TARRANT CITY, AL.	ST	33.6076034	-86.74304549	S	NAD83				03160111
USGS	02456998	BARTON BRANCH NEAR TARRANT CITY, ALABAMA	ST	33.61065895	-86.7455456	U	NAD83				03160111
USGS	02456999	Fivemile Creek at Tarrant Park near Tarrant, Ala	ST	33.6042702	-86.7549902	S	NAD83				03160111
USGS	02457000	FIVEMILE CREEK AT KETONA AL	ST	33.60149249	-86.7555457	U	NAD83	 546.70	.01	NGVD29	03160111
USGS	02457500	FIVE MILE CREEK AT TARRANT CITY, ALA	ST	33.58927058	-86.7694347	U	NAD83				03160111
USGS	02457502	Fivemile Cr. below Springdale Rd. near Tarrant, AL	ST	33.5967705	-86.7741572	R	NAD83	 530	 10	NGVD29	03160111
USGS	02457503	Fivemile Creek above Vulcan Rivet & Bolt Ditch	ST	33.5881596	-86.780546	S	NAD83				03160111
USGS	02457504	FIVEMILE CREEK BELOW VULCAN RIVET AND BOLT DITCH	ST	33.58843739	-86.7827684	S	NAD83				03160111
USGS	02457505	FIVEMILE C UPSTRM FM SEWAGE PLANT NR TARRANT CIT	ST	33.58621524	-86.78693509	U	NAD83				03160111
USGS	02457506	UNNAMED TRIB TO FIVEMILE C NR TARRANT CITY, ALA	ST	33.5845486	-86.7888796	U	NAD83				03160111
USGS	02457507	FIVEMILE C BL RR BRIDGE NR TARRANT CITY, ALA	ST	33.58510418	-86.7902685	U	NAD83				03160111
USGS	02457508	FIVEMILE CREEK AT LEWISBURG GARDENS-MARY LEE MINE	ST	33.58843755	-86.7991576	S	NAD83				03160111
USGS	02457510	FIVEMILE CREEK AT LEWISBURG, ALA	ST	33.59065978	-86.80388	U	NAD83				03160111
USGS	02457589	FIVEMILE CREEK ABOVE CONFLUENCE OF BLACK CREEK	ST	33.60593784	-86.8538814	S	NAD83				03160111
USGS	0245758910	BLACK CREEK AT BRIDGE ABOVE ACID MINE DRAINAGE	ST	33.61593758	-86.841659	S	NAD83				03160111
USGS	0245758915	BLACK CREEK AT WALKER CHAPEL ROAD	ST	33.61204875	-86.8424923	S	NAD83				03160111
USGS	02457590	FIVEMILE CREEK AT COALBURG, ALA	ST	33.6062156	-86.8541592	U	NAD83				03160111
USGS	02457595	FIVEMILE CREEK NEAR REPUBLIC, AL	ST	33.5970492	-86.8680483	U	NAD83				03160111
USGS	02457599	Fivemile Creek at Republic, AL	ST	33.6053826	-86.8855488	S	NAD83				03160111
USGS	02457600	FIVEMILE CREEK NR MINERAL SPRINGS, ALA	ST	33.61454915	-86.885549	U	NAD83				03160111
