#
#
# US Geological Survey
# retrieved: 2022-01-20 15:10:46 -05:00	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
USGS	01589315	DEAD RUN AT WOODLAWN, MD	ST	39.31325	-76.7321111	1	NAD83	 325.24	.07	NAVD88	02060003
USGS	01589316	DEAD RUN TRIBUTARY NEAR WOODLAWN, MD	ST	39.31891667	-76.7506944	1	NAD83	 376.32	.01	NAVD88	02060003
USGS	01589317	TRIBUTARY TO DEAD RUN TRIBUTARY AT WOODLAWN, MD	ST	39.327	-76.74513889	1	NAD83	 400.69	.01	NAVD88	02060003
USGS	01589320	DEAD RUN TRIBUTARY AT WOODLAWN, MD	ST	39.31805556	-76.73577778	1	NAD83	 331.12	.10	NAVD88	02060003
USGS	01589330	DEAD RUN AT FRANKLINTOWN, MD	ST	39.3112222	-76.71663889	S	NAD83	 303.79	.01	NAVD88	02060003
USGS	01589345	GWYNNS FALLS AT BALTIMORE, MD	ST	39.3023289	-76.6719141	S	NAD83				02060003
USGS	01589350	GWYNNS FALLS AT US 1 AT BALTIMORE, MD	ST	39.2770513	-76.66163559	S	NAD83				02060003
USGS	0158935047	MAIDENS CHOICE RN BL BEECHFIELD RD BALTIMORE, MD	ST	39.27927336	-76.6941369	S	NAD83				02060003
USGS	0158935050	MAIDENS CHOICE RN BL SCHOOL 240 AT BALTIMORE, MD	ST	39.2787178	-76.69274799	S	NAD83				02060003
USGS	0158935054	MAIDENS CHOICE RN AB MT ST JO COL AT BALTIMORE, MD	ST	39.28677336	-76.6871923	S	NAD83				02060003
USGS	0158935056	MAIDENS CHOICE RN BL MT ST JO COL AT BALTIMORE,MD	ST	39.27844006	-76.6866366	S	NAD83				02060003
USGS	0158935059	MAIDENS CHOICE RN BL YALE AVE AT BALTIMORE, MD	ST	39.2778845	-76.6852477	S	NAD83				02060003
USGS	0158935066	MAIDENS CHOICE RN AB LOUDON PK CEM AT BALTIMORE,MD	ST	39.2770512	-76.6813586	S	NAD83				02060003
USGS	0158935069	MAIDENS CHOICE RN AT LOUDON PK CEM AT BALTIMORE,MD	ST	39.27705127	-76.6683025	S	NAD83				02060003
USGS	0158935072	MAIDENS CHOICE RN AB CONRAIL BRDG AT BALTIMORE,MD	ST	39.27510679	-76.6774695	S	NAD83				02060003
USGS	0158935075	MAIDENS CHOICE RN BL CONRAIL BRDG AT BALTIMORE,MD	ST	39.27427345	-76.67885848	S	NAD83				02060003
USGS	0158935081	MAIDENS CHOICE RN AT UNETTA AVE AT BALTIMORE,MD	ST	39.2745512	-76.6780251	S	NAD83				02060003
USGS	0158935084	MAIDENS CHOICE RN AB CATON AVE AT BALTIMORE, MD	ST	39.27594015	-76.6721916	S	NAD83				02060003
USGS	0158935087	MAIDENS CHOICE RUN BL CATON AVE AT BALTIMORE, MD	ST	39.27594015	-76.67135819	S	NAD83				02060003
USGS	0158935090	MAIDENS CHOICE RN AB DESOTO ROAD AT BALTIMORE,MD	ST	39.27566238	-76.6699692	S	NAD83				02060003
USGS	0158935093	MAIDENS CHOICE RN BL DESOTO ROAD AT BALTIMORE,MD	ST	39.27594016	-76.66913588	S	NAD83				02060003
USGS	0158935097	MAIDENS CHOICE RUN AB WILKENS AVE AT BALTIMORE,MD	ST	39.27594017	-76.6669136	S	NAD83				02060003
USGS	01589351	MAIDENS CHOICE RUN AT WILKENS AVE AT BALTIMORE, MD	ST	39.2754722	-76.6658056	1	NAD83	 70	  1	NGVD29	02060003
USGS	0158935103	MAIDENS CHOICE RN BL WILKINS AVE AT BALTIMORE, MD	ST	39.27510685	-76.6652468	S	NAD83				02060003
USGS	0158935109	MAIDENS CHOICE RUN NEAR MOUTH AT BALTIMORE,MD	ST	39.2753846	-76.6646912	S	NAD83				02060003
USGS	0158935115	MAIDENS CHOICE RUN AT MOUTH AT BALTIMORE, MD	ST	39.27594019	-76.6627467	S	NAD83				02060003
USGS	0158935180	GWYNNS RUN AT BALTIMORE, MD	ST	39.27824579	-76.6516908	1	NAD83	 25.2	 .1	NGVD29	02060003
USGS	01589352	GWYNNS FALLS AT WASHINGTON BLVD AT BALTIMORE, MD	ST	39.2715	-76.6485556	S	NAD83	 6.68	.01	NAVD88	02060003
USGS	01589370	JONES FALLS AT ECCLESTON, MD	ST	39.4098282	-76.7266399	S	NAD83				02060003
USGS	01589400	JONES FALLS AT BROOKLANDVILLE, MD	ST	39.4142729	-76.6674709	S	NAD83				02060003
USGS	01589440	JONES FALLS AT SORRENTO, MD	ST	39.39575	-76.66288889	1	NAD83	 229.04	.13	NAVD88	02060003
USGS	01589443	ROLAND RUN TRIBUTARY AT RIDERWOOD, MD	ST	39.41705077	-76.6474702	S	NAD83	282	1.6	NAVD88	02060003
USGS	01589445	ROLAND RUN AT RIDERWOOD, MD	ST	39.4009397	-76.6485811	S	NAD83	235	1.6	NAVD88	02060003
USGS	01589452	JONES FALLS AT LAKE ROLAND DAM NEAR BALTIMORE, MD	ST	39.37816207	-76.643025	S	NAD83				02060003
USGS	01589455	MOUNT WASHINGTON STORM SEWER AT BALTIMORE, MD	ST	39.3614953	-76.678304	S	NAD83				02060003
USGS	01589460	HAMPDEN STORM SEWER AT BALTIMORE, MD	ST	39.3284401	-76.6308017	S	NAD83				02060003
USGS	01589462	HOMELAND STORM SEWER AT BALTIMORE, MD	ST	39.3551067	-76.6185793	S	NAD83				02060003
USGS	01589464	STONY RUN AT RIDGEMEDE ROAD AT BALTIMORE, MD	ST	39.3395	-76.6256944	R	NAD83	 213.83	.01	NAVD88	02060003
USGS	01589465	STONY RUN NEAR MOUTH AT BALTIMORE, MD	ST	39.32455128	-76.6258014	S	NAD83				02060003
USGS	01589470	RESERVOIR HILL STORM SEWER AT BALTIMORE, MD	ST	39.31344019	-76.63080148	S	NAD83				02060003
USGS	01589475	BOLTON HILL STORM SEWER AT BALTIMORE, MD	ST	39.3073291	-76.6249678	S	NAD83				02060003
USGS	01589478	JONES FALLS AT MARYLAND AVE AT BALTIMORE, MD	ST	39.30930556	-76.6194167	S	NAD83	 43.0	5.0	NGVD29	02060003
USGS	01589480	JONES FALLS NEAR MOUTH AT BALTIMORE, MD	ST	39.3034403	-76.6116339	S	NAD83				02060003
USGS	01589485	JONES FALLS AT MOUTH AT BALTIMORE, MD	ST-TS	39.2841111	-76.60363889	1	NAD83	 0.00	.01	NAVD88	02060003
USGS	01589493	SAWMILL CREEK AT QUEENSTOWN RD NEAR GLEN BURNIE,MD	ST	39.1503862	-76.66052319	S	NAD83				02060003
USGS	01589494	SAWMILL CREEK AT MEADOWBROOK RD AT GLEN BURNIE, MD	ST	39.1606639	-76.642467	S	NAD83				02060003
USGS	01589496	SAWMILL CR TRIB AT STEWART AVE NR GLEN BURNIE,MD	ST	39.1637194	-76.6435782	S	NAD83				02060003
USGS	01589498	SAWMILL CREEK AT CENTRAL AVE AT GLEN BURNIE, MD	ST	39.1687194	-76.632189	S	NAD83				02060003
USGS	01589499	SAWMILL CREEK TRIB. AT DORSEY RD AT GLEN BURNIE,MD	ST	39.1698305	-76.6316334	S	NAD83				02060003
USGS	01589500	SAWMILL CREEK AT GLEN BURNIE, MD	ST	39.17	-76.6306111	S	NAD83	 25.28	.01	NAVD88	02060003
USGS	01589501	SAWMILL CREEK TRIBUTARY AT BWI NEAR FERNDALE, MD	ST	39.17766667	-76.651	S	NAD83				02060003
USGS	01589502	SAWMILL CREEK TRIB. AT EASTERN AVE AT FERNDALE, MD	ST	39.17455266	-76.6338557	S	NAD83				02060003
USGS	01589504	SAWMILL CR TRIB NR LONGWOOD AVE AT GLEN BURNIE  MD	ST	39.1731638	-76.62802218	S	NAD83				02060003
USGS	01589506	SAWMILL CREEK AT EIGHTH AVE AT GLEN BURNIE, MD	ST	39.17705269	-76.6207997	S	NAD83				02060003
USGS	01589508	SAWMILL CREEK TRIBUTARY AT OLEN DR AT FERNDALE, MD	ST	39.17871928	-76.6324668	S	NAD83				02060003
USGS	01589510	SAWMILL C TR BL CRESTHAVEN DR AT GLEN BURNIE, MD	ST	39.1809415	-76.6216331	S	NAD83				02060003
USGS	01589512	SAWMILL CREEK AT CRAIN HWY AT GLEN BURNIE, MD	ST	39.18316375	-76.613855	S	NAD83	 5	  5	NGVD29	02060003
USGS	01589513	SAWMILL CREEK AT FURNACE BRANCH, MD	ST	39.18233047	-76.6055214	S	NAD83				02060003
USGS	01589515	MARLEY CREEK AT PHIRNE RD NEAR GLEN BURNIE, MD	ST	39.13038666	-76.6299664	S	NAD83				02060003
USGS	01589517	MARLEY CREEK AT ELVATION RD NEAR GLEN BURNIE, MD	ST	39.13371998	-76.62329949	S	NAD83				02060003
USGS	01589522	MARLEY CREEK AT HARUNDALE, MD	ST	39.1437199	-76.6066323	S	NAD83	 5	  5	NGVD29	02060003
USGS	01589523	MARLEY CREEK TRIBUTARY AT HARUNDALE, MD	ST	39.1445532	-76.6066323	S	NAD83				02060003
USGS	01589795	SOUTH FORK JABEZ BRANCH AT MILLERSVILLE, MD	ST	39.06825	-76.65152778	S	NAD83	 53.61	.16	NAVD88	02060004
USGS	01589800	SEVERN RUN AT BENFIELD, MD	ST	39.08094296	-76.6263548	S	NAD83				02060004
USGS	01589902	WEEMS CREEK AT ANNAPOLIS, MD	ST	38.9917781	-76.53996249	S	NAD83				02060004
USGS	01589903	ANNAPOLIS PLAZA POND INLET AT ANNAPOLIS, MD	ST	38.99066704	-76.5388513	F	NAD83				02060004
USGS	01589905	ANNAPOLIS PLAZA POND AT ANNAPOLIS, MD	ST	38.9909448	-76.5377402	S	NAD83				02060004
USGS	01589907	WEEMS CREEK NEAR ANNAPOLIS, MD	ST	38.9917781	-76.5374624	S	NAD83				02060004
USGS	01590000	NORTH RIVER NEAR ANNAPOLIS, MD	ST	38.98594449	-76.6221871	S	NAD83	 6.73	.01	NGVD29	02060004
USGS	01590500	BACON RIDGE BRANCH AT CHESTERFIELD, MD	ST	39.00205528	-76.6144094	S	NAD83	 15	  5	NGVD29	02060004
USGS	01590700	NORTH FORK MUDDY CREEK AT SOUTH RIVER, MD	ST	38.88955828	-76.5582941	S	NAD83				02060004
USGS	01590710	NORTH FORK MUDDY CREEK NEAR SOUTH RIVER, MD	ST	38.8928915	-76.5591275	S	NAD83				02060004
USGS	01590795	PATUXENT RIVER NEAR MULLINIX, MD	ST	39.3095489	-77.1652597	S	NAD83				02060006
USGS	01590800	PATUXENT RIVER AT MULLINIX, MD	ST	39.29454919	-77.1447037	S	NAD83	 510	 10	NGVD29	02060006
USGS	01590802	PATUXENT RIVER NEAR ETCHINSON, MD	ST	39.2767717	-77.13470338	S	NAD83				02060006
USGS	01590805	PATUXENT RIVER NEAR FLORENCE, MD	ST	39.265383	-77.1149806	S	NAD83				02060006
USGS	01590900	CABIN BRANCH NEAR FLORENCE, MD	ST	39.27649396	-77.1052582	S	NAD83	 440	 10	NGVD29	02060006
USGS	01590995	PATUXENT RIVER AT ROXBURY MILLS, MD	ST	39.24954997	-77.06581258	S	NAD83				02060006
USGS	01590996	HAIGHTS BRANCH NEAR UNITY, MD	ST	39.24916667	-77.0658333	F	NAD83	 385	 10	NGVD29	02060006
USGS	01591000	PATUXENT RIVER NEAR UNITY, MD	ST	39.23825	-77.0557222	S	NAD83	 364.04	 .1	NAVD88	02060006
USGS	01591200	CATTAIL CREEK TRIBUTARY AT CARRS MILL, MD	ST	39.31593778	-77.0610909	S	NAD83	 490	 10	NGVD29	02060006
USGS	01591210	CATTAIL CREEK AT CARRS MILL, MD	ST	39.31427114	-77.0538685	S	NAD83				02060006
USGS	01591350	CATTAIL CREEK NEAR COOKSVILLE, MD	ST	39.31399337	-77.0538685	S	NAD83	 470	 10	NGVD29	02060006
USGS	01591375	CATTAIL CREEK TRIBUTARY AT DAISY, MD	ST	39.29927138	-77.0641464	S	NAD83	 460	 10	NGVD29	02060006
USGS	01591380	CATTAIL CREEK AT DAISY, MD	ST	39.2926048	-77.059424	S	NAD83				02060006
USGS	01591400	CATTAIL CREEK NEAR GLENWOOD, MD	ST	39.2559722	-77.0510556	S	NAD83	 374.44	.01	NAVD88	02060006
USGS	01591475	DORSEY BRANCH NEAR KNOLLWOOD, MD	ST	39.26121646	-77.0377564	S	NAD83	 400	 10	NGVD29	02060006
USGS	01591500	CATTAIL CREEK AT ROXBURY MILLS, MD	ST	39.25482768	-77.0449788	S	NAD83	 370	 10	NGVD29	02060006
USGS	01591510	PATUXENT RIVER TRIBUTARY NEAR DAYTON, MD	ST	39.2237171	-77.0066442	S	NAD83				02060006
USGS	01591610	PATUXENT RIVER BELOW BRIGHTON DAM NEAR BRIGHTON,MD	ST	39.19219444	-77.00438889	S	NAD83	 302.98	.01	NAVD88	02060006
USGS	01591640	PATUXENT RIVER BRINKKLOW, MD	ST	39.1787179	-77.000255	S	NAD83				02060006
USGS	01591650	HAWLINGS RIVER NEAR UNITY, MD	ST	39.21760607	-77.10553559	S	NAD83				02060006
USGS	01591660	HAWLINGS RIVER NEAR LAYTONSVILLE, MD	ST	39.213995	-77.0902574	S	NAD83				02060006
USGS	01591670	HAWLINGS RIVER NEAR BROOKEVILLE, MD	ST	39.2092729	-77.0630345	S	NAD83				02060006
USGS	01591680	HAWLINGS RIVER AT BRIGHTON, MD	ST	39.19343987	-77.0410894	S	NAD83				02060006
USGS	01591690	REDDY BRANCH NEAR BROOKVILLE, MD	ST	39.18194444	-77.06638889	F	NAD83	 385	 10	NGVD29	02060006
USGS	01591700	HAWLINGS RIVER NEAR SANDY SPRING, MD	ST	39.17452778	-77.0214167	S	NAD83	 302.85	.01	NAVD88	02060006
USGS	01591850	PATUXENT RIVER NEAR ASHTON, MD	ST	39.1620516	-76.9738654	S	NAD83				02060006
USGS	01592000	PATUXENT RIVER NEAR BURTONSVILLE, MD	ST	39.1298301	-76.9174749	S	NAD83	 232.79	.01	NGVD29	02060006
USGS	01592500	PATUXENT RIV NEAR LAUREL, MD	ST	39.1157222	-76.87375	S	NAD83	 152.79	 .1	NAVD88	02060006
USGS	01592560	PATUXENT RIVER AT LAUREL, MD	ST	39.105664	-76.84136158	S	NAD83				02060006
USGS	01592595	PATUXENT RIVER NEAR MONTPELIER, MD	ST	39.07149788	-76.8374723	S	NAD83				02060006
USGS	01592600	PATUXENT RIVER AT MONTPELIER, MD	ST	39.06872016	-76.8313609	S	NAD83				02060006
USGS	01592650	PATUXENT RIVER NEAR JERICHO PARK, MD	ST	39.0448317	-76.7888595	S	NAD83				02060006
USGS	01592700	PATUXENT RIVER AT JERICHO PARK, MD	ST	39.03483189	-76.75163609	S	NAD83				02060006
USGS	01592750	PATUXENT RIVER NEAR CONOWAYS, MD	ST	39.01038787	-76.7360798	S	NAD83				02060006
USGS	01593190	LITTLE PATUXENT RIVER NEAR WEST FRIENDSHIP, MD	ST	39.29343887	-76.8852535	S	NAD83				02060006
USGS	01593200	LITTLE PATUXENT RIVER AT PINE ORCHARD, MD	ST	39.27871698	-76.8530303	S	NAD83	 340	 10	NGVD29	02060006
USGS	01593201	LITTLE PATUXENT RIVER NEAR PINE ORCHARD, MD	ST	39.2759392	-76.8527525	S	NAD83				02060006
USGS	01593300	RED HILL BRANCH NEAR COLUMBIA, MD	ST	39.24566179	-76.8449742	S	NAD83	 315	  5	NGVD29	02060006
USGS	01593310	LITTLE PATUXENT RIVER AT COLUMBIA, MD	ST	39.23955076	-76.8474741	S	NAD83				02060006
USGS	01593350	LITTLE PATUXENT RIVER TRIB. AT GUILFORD DOWNS, MD	ST	39.2276065	-76.8444184	S	NAD83				02060006
USGS	01593370	L PAX RIV TRIB ABOVE WILDE LAKE AT COLUMBIA, MD	ST	39.22577778	-76.8700556	1	NAD83	 341.42	.01	NAVD88	02060006
USGS	01593400	LITTLE PATUXENT RIVER NEAR COLUMBIA, MD	ST	39.2042735	-76.8580296	S	NAD83				02060006
USGS	01593450	L PAX RIV TRIB ABOVE LAKE ELKHORN NR GUILFORD, MD	ST	39.18788889	-76.8307222	1	NAD83	 298.89	.01	NAVD88	02060006
USGS	01593500	LITTLE PATUXENT RIVER AT GUILFORD, MD	ST	39.16775	-76.85125	S	NAD83	 258.56	 .1	NAVD88	02060006
USGS	01593510	LITTLE PATUXENT RIVER NEAR SAVAGE, MD	ST	39.14899668	-76.8324729	S	NAD83				02060006
USGS	01593600	MIDDLE PATUXENT RIVER NEAR WEST FRIENDSHIP, MD	ST	39.2870496	-76.9588661	S	NAD83	 400	 10	NGVD29	02060006
USGS	01593635	MIDDLE PATUXENT RIVER NEAR CLARKESVILLE, MD	ST	39.25621687	-76.9277538	S	NAD83				02060006
USGS	01593650	MIDDLE PATUXENT RIVER TRIBUTARY NEAR DAYTON, MD	ST	39.23677268	-76.9405317	S	NAD83				02060006
USGS	01593655	AGRICULTURAL RUNOFF SITE NEAR CLARKSVILLE, MD	ST	39.243717	-76.934976	S	NAD83				02060006
USGS	01593675	MIDDLE PATUXENT RIVER TRIBUTARY NEAR COLUMBIA, MD	ST	39.233995	-76.9171978	S	NAD83	 310	 10	NGVD29	02060006
USGS	01593677	MIDDLE PATUXENT RIVER NEAR COLUMBIA, MD	ST	39.22927289	-76.9171978	S	NAD83				02060006
USGS	01593700	MIDDLE PATUXENT RIVER TRIB. NEAR CLARKSVILLE, MD	ST	39.20094	-76.9185865	S	NAD83				02060006
USGS	01593710	MIDDLE PATUXENT RIVER NEAR SIMPSONVILLE, MD	ST	39.19677349	-76.89941938	S	NAD83	 270	 10	NGVD29	02060006
USGS	01593900	MIDDLE PATUXENT RIVER NEAR SAVAGE, MD	ST	39.16010756	-76.8519179	S	NAD83				02060006
USGS	01594000	LITTLE PATUXENT RIVER AT SAVAGE, MD	ST	39.13441667	-76.8161667	S	NAD83	 122.18	 .1	NAVD88	02060006
USGS	01594001	LITTLE PATUXENT RIVER AT LAUREL, MD	ST	39.11288615	-76.82275	S	NAD83				02060006
USGS	01594100	HAMMOND BRANCH AT SCAGGSVILLE, MD	ST	39.15371867	-76.8927522	S	NAD83				02060006
USGS	01594200	HAMMOND BRANCH NEAR LAUREL, MD	ST	39.12344154	-76.8252502	S	NAD83	 150	 10	NGVD29	02060006
USGS	01594395	DORSEY RUN AT JESSUP, MD	ST	39.14927457	-76.7869162	S	NAD83	 155	  5	NGVD29	02060006
USGS	01594400	DORSEY RUN NEAR JESSUP, MD	ST	39.12027778	-76.7822222	S	NAD83	 120	 10	NGVD29	02060006
USGS	01594405	LITTLE PATUXENT RIVER NEAR LAUREL, MD	ST	39.10538635	-76.78552678	S	NAD83				02060006
USGS	01594410	LITTLE PATUXENT RIVER AT FORT MEADE, MD	ST	39.092331	-76.7680262	S	NAD83				02060006
USGS	01594415	LITTLE PATUXENT RIVER NEAR MONTPELIER, MD	ST	39.07927566	-76.7655259	S	NAD83				02060006
USGS	01594416	MIDWAY BRANCH NEAR JESSUP, MD	ST	39.1249722	-76.74575	1	NAD83	194	1.6	NAVD88	02060006
USGS	01594417	MIDWAY BRANCH NEAR ODENTON, MD	ST	39.0915	-76.74013889	1	NAD83	119	1.6	NAVD88	02060006
USGS	01594423	TOWSERS BRANCH AT CONAWAYS, MD	ST	39.0334433	-76.6935787	S	NAD83				02060006
USGS	01594425	LITTLE PATUXENT RIVER AT CONOWAYS, MD	ST	39.0234434	-76.7016344	S	NAD83				02060006
USGS	01594429	LITTLE PATUXENT RIVER AT PIDGEON HOUSE CORNER, MD	ST	38.9912217	-76.7063565	S	NAD83				02060006
USGS	01594430	PATUXENT RIVER AT PIDGEON HOUSE CORNER, MD	ST	38.98955508	-76.7049675	S	NAD83				02060006
USGS	01594440	PATUXENT RIVER NEAR BOWIE, MD	ST	38.95591667	-76.6936944	S	NAD83	 12.32	 .1	NAVD88	02060006
USGS	01594445	MILL BRANCH NEAR MITCHELLVILLE, MD	ST	38.92900075	-76.7171898	S	NAD83				02060006
USGS	01594450	PATUXENT RIVER AT HARDESTY, MD	ST	38.89511287	-76.6763546	S	NAD83				02060006
USGS	01594455	STOCKETTS RUN NEAR HARDESTY, MD	ST	38.882891	-76.6627428	S	NAD83				02060006
USGS	01594464	ROCK CREEK NEAR BAYARD, MD	ST	38.85261388	-76.6671872	S	NAD83				02060006
USGS	01594465	ROCK BRANCH AT BAYARD, MD	ST	38.8548359	-76.6874659	S	NAD83				02060006
USGS	01594475	WILSON OWENS BRANCH AT DRURY, MD	ST	38.81428134	-76.6746871	S	NAD83				02060006
USGS	01594485	WESTERN BRANCH NEAR KOLBES CORNER, MD	ST	38.9190006	-76.817193	S	NAD83				02060006
USGS	01594490	NORTHEAST BRANCH NEAR BOWIE, MD	ST	38.90094549	-76.79274779	S	NAD83	 70	 10	NGVD29	02060006
USGS	01594500	WESTERN BRANCH NEAR LARGO, MD	ST	38.87622375	-76.7980257	S	NAD83	 46.50	.01	NGVD29	02060006
USGS	01594515	WESTERN BRANCH NEAR UPPER MARLBORO, MD	ST	38.83289138	-76.7655247	S	NAD83				02060006
USGS	01594518	COLLINGTON BRANCH NEAR LEELAND, MD	ST	38.90205676	-76.73469039	S	NAD83				02060006
USGS	01594520	COLLINGTON BRANCH NEAR KIDWELLS CORNER, MD	ST	38.86844627	-76.74580189	S	NAD83				02060006
USGS	01594522	COLLINGTON BRANCH NEAR OAK GROVE, MD	ST	38.85039106	-76.7499687	S	NAD83				02060006
USGS	01594525	COLLINGTON BRANCH AT UPPER MARLBORO, MD	ST	38.82122505	-76.744135	S	NAD83				02060006
USGS	01594526	WESTERN BRANCH AT UPPER MARLBORO, MD	ST	38.8142222	-76.7487222	S	NAD83	 4.42	 .1	NAVD88	02060006
USGS	01594528	CHARLES BRANCH NEAR CROOM, MD	ST	38.7795591	-76.7719136	S	NAD83				02060006
USGS	01594533	MATAPONI CREEK NEAR BRANDYWINE, MD	ST	38.71928278	-76.795525	S	NAD83				02060006
USGS	01594535	MATAPONI CREEK NEAR NAYLOR, MD	ST	38.72983817	-76.7546907	S	NAD83				02060006
USGS	01594540	LYONS CREEK AT TRACYS LANDING, MD	ST	38.7848382	-76.5999607	S	NAD83				02060006
USGS	01594542	LYONS CREEK NEAR TRACYS LANDING, MD	ST	38.7673384	-76.6230172	S	NAD83				02060006
USGS	01594544	CABIN BRANCH AT LYONS CREEK, MD	ST	38.7676159	-76.6532966	S	NAD83				02060006
USGS	01594545	LYONS CREEK AT LYONS CREEK, MD	ST	38.76483815	-76.65718568	S	NAD83				02060006
USGS	01594560	PATUXENT RIVER AT NOTTINGHAM, MD	ST	38.70900586	-76.7021876	S	NAD83				02060006
USGS	01594563	HALL CREEK AT DUNKIRK, MD	ST	38.72233935	-76.6407954	S	NAD83				02060006
USGS	01594585	FULL MILL BRANCH NEAR WESTWOOD, MD	ST	38.664007	-76.71441	S	NAD83				02060006
USGS	01594590	CHEW CREEK NEAR LOWER MARLBORO, MD	ST	38.65845206	-76.6446839	S	NAD83				02060006
USGS	01594600	COCKTOWN CREEK NEAR HUNTINGTOWN, MD	ST	38.64095256	-76.6349609	S	NAD83	 40	 10	NGVD29	02060006
USGS	01594610	BLACK SWAMP CREEK NEAR POPLAR HILL, MD	ST	38.63261899	-76.72274339	S	NAD83				02060006
USGS	01594665	HUNTING CREEK NEAR PARRAN, MD	ST	38.5856764	-76.564401	S	NAD83				02060006
USGS	01594670	HUNTING CREEK NEAR HUNTINGTOWN, MD	ST	38.58400965	-76.6052365	S	NAD83	 10	 10	NGVD29	02060006
USGS	01594675	AGRICULTURAL RUNOFF SITE NEAR HUNTINGTOWN, MD	ST	38.5687322	-76.617737	S	NAD83				02060006
USGS	01594680	MILL CREEK TRIBUTARY AT PRINCE FREDERICK, MD	ST	38.53817745	-76.58773518	F	NAD83	 170	 30	NGVD29	02060006
USGS	01594682	SWANSON CREEK NEAR MALCOLM, MD	ST	38.61900814	-76.751078	S	NAD83				02060006
USGS	01594684	SWANSON CREEK NEAR AQUASCO, MD	ST	38.5923423	-76.74246619	S	NAD83				02060006
USGS	01594687	WEST FORK SWANSON CREEK NEAR PATUXENT, MD	ST	38.55956548	-76.7444103	S	NAD83				02060006
USGS	01594688	SWANSON CREEK NEAR PATUXENT, MD	ST	38.5584544	-76.7396878	S	NAD83				02060006
USGS	01594689	SCHOOLHOUSE BRANCH AT BENEDICT, MD	ST	38.53067757	-76.63551538	S	NAD83				02060006
USGS	01594700	PATUXENT RIVER AT PATUXENT RIVER BRIDGE, MD	ST	38.5129002	-76.669128	S	NAD83				02060006
USGS	01594705	AGRICULTURAL RUNOFF SITE AT BARSTOW, MD	ST	38.5248444	-76.61551428	S	NAD83				02060006
USGS	01594709	KILLPECK CREEK NEAR HUNTERSVILLE, MD	ST	38.48040105	-76.7613548	S	NAD83				02060006
USGS	01594710	KILLPECK CREEK AT HUNTERSVILLE, MD	ST	38.4770678	-76.7352426	S	NAD83	 50	 10	NGVD29	02060006
USGS	01594712	LOCKES SWAMP CREEK AT MECHANICSVILLE, MD	ST	38.4554017	-76.7288535	S	NAD83				02060006
USGS	01594713	LOCKES SWAMP CREEK AT HUNTERSVILLE, MD	ST	38.46373479	-76.7132971	S	NAD83				02060006
USGS	01594738	BATTLE CREEK NEAR BARSTOW, MD	ST	38.51734459	-76.5971799	S	NAD83				02060006
USGS	01594740	BATTLE CREEK TRIBUTARY NEAR MUTUAL, MD	ST	38.4895674	-76.5899572	S	NAD83				02060006
USGS	01594770	ISLAND CREEK AT ISLAND CREEK, MD	ST	38.44845685	-76.5535667	S	NAD83				02060006
USGS	01594780	AGRICULTURAL RUNOFF SITE NEAR ST. LEONARD, MD	ST	38.56123264	-76.5107869	S	NAD83				02060004
USGS	01594795	SAINT LEONARD CREEK AT SAINT LEONARD, MD	ST	38.46651207	-76.5166203	S	NAD83				02060006
USGS	01594800	ST LEONARD CREEK NEAR ST LEONARD, MD	ST	38.44891667	-76.49513889	S	NAD83	 5	  5	NGVD29	02060006
USGS	01594812	HELLEN CREEK NEAR LUSBY, MD	ST	38.39123479	-76.45411829	S	NAD83				02060006
USGS	01594814	HELLEN CREEK AT APPEAL, MD	ST	38.37734608	-76.4599519	S	NAD83				02060006
USGS	01594816	CUCKOLD CREEK NEAR HOLLYWOOD, MD	ST	38.3642913	-76.5449557	S	NAD83				02060006
USGS	01594826	LEWIS CREEK AT CALIFORNIA, MD	ST	38.2954027	-76.4921757	S	NAD83				02060006
USGS	01594828	MILL CREEK TRIBUTARY NEAR CHERRY HILL, MD	ST	38.3704014	-76.41633928	S	NAD83				02060006
USGS	01594830	PATUXENT RIVER AT SOLOMONS, MD	ST	38.31179116	-76.4546742	S	NAD83				02060006
USGS	01594860	AGRICULTURAL RUNOFF SITE 1 NEAR LEXINGTON PARK, MD	ST	38.24040264	-76.4063393	S	NAD83				02060006
USGS	01594865	RUNOFF SITE 2 NEAR LEXINGTON PARK, MD	ST	38.24040264	-76.4063393	S	NAD83				02060006
